02:52:35.781,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:52:42.658,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:52:49.405,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:52:56.048,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:02.772,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:09.353,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:16.036,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:22.681,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:29.369,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:35.938,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:42.713,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:49.405,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:53:56.100,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
02:54:02.756,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$105.97,2.13%,up,+2.21,$103.76,NODE_002,123.193.49.198
