02:52:35.781,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:52:42.658,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:52:49.405,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:52:56.048,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:02.772,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:09.353,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:16.036,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:22.681,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:29.369,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:35.938,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:42.713,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:49.405,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:53:56.100,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:02.756,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:09.374,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:16.026,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:22.646,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:29.552,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:36.247,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:42.910,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:49.607,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:54:56.359,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:03.107,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:09.789,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:16.918,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:23.664,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:30.442,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:37.185,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:44.021,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:50.539,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:55:57.762,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:04.408,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:11.145,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:17.879,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:24.706,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:31.498,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:38.304,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:45.144,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:51.828,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
02:56:58.726,VLDR,"Velodyne Lidar, Inc. Common Stock",$24.68,6.87%,down,-1.82,$26.50,NODE_002,123.193.49.198
